Distance;Intensity;State;Counter;Encoder1;Encoder2;Encoder3
2934.172;14.652;0;27274;603319;0;0
2935.92;14.505;0;27275;603318;0;0
2937.887;14.701;0;27276;603318;0;0
2936.06;14.652;0;27277;603317;0;0
2934.263;14.921;0;27278;603317;0;0
2939.005;14.921;0;27279;603316;0;0
2936.466;15.214;0;27280;603315;0;0
2938.544;15.556;0;27281;603315;0;0
2940.552;15.995;0;27282;603314;0;0
2940.541;16.41;0;27283;603314;0;0
2943.027;16.313;0;27284;603313;0;0
2942.759;16.874;0;27285;603313;0;0
2944.631;15.995;0;27286;603312;0;0
2943.286;16.996;0;27287;603312;0;0
2943.057;16.947;0;27288;603311;0;0
2941.759;17.656;0;27289;603311;0;0
2944.185;18.168;0;27290;603310;0;0
2942.542;18.364;0;27291;603310;0;0
2941.396;18.388;0;27292;603309;0;0
2946.054;18.046;0;27293;603308;0;0
2942.127;18.852;0;27294;603308;0;0
2943.07;18.632;0;27295;603307;0;0
2943.363;19.17;0;27296;603307;0;0
2945.237;18.828;0;27297;603306;0;0
2944.569;18.779;0;27298;603306;0;0
2946.393;18.755;0;27299;603305;0;0
2943.328;19.512;0;27300;603305;0;0
2943.192;19.292;0;27301;603304;0;0
2943.936;18.926;0;27302;603303;0;0
2938.612;18.779;0;27303;603303;0;0
2939.797;18.437;0;27304;603302;0;0
2940.154;17.998;0;27305;603302;0;0
2941.358;18.046;0;27306;603301;0;0
2936.739;17.338;0;27307;603300;0;0
2937.308;17.436;0;27308;603300;0;0
2935.935;16.654;0;27309;603299;0;0
2937.071;16.606;0;27310;603299;0;0
2938.394;16.288;0;27311;603298;0;0
2938.341;16.02;0;27312;603297;0;0
2938.784;15.629;0;27313;603297;0;0
2936.903;15.775;0;27314;603296;0;0
2939.341;15.189;0;27315;603295;0;0
2940.278;15.385;0;27316;603295;0;0
2943.928;15.433;0;27317;603294;0;0
2941.469;15.433;0;27318;603293;0;0
2941.215;15.311;0;27319;603293;0;0
2943.084;15.873;0;27320;603292;0;0
2939.946;15.653;0;27321;603291;0;0
2944.451;15.995;0;27322;603291;0;0
2943.129;16.679;0;27323;603290;0;0
2940.401;17.68;0;27324;603289;0;0
2940.834;18.168;0;27325;603288;0;0
2939.979;19.56;0;27326;603287;0;0
2941.171;20.44;0;27327;603287;0;0
2937.822;21.661;0;27328;603286;0;0
2935.56;22.32;0;27329;603285;0;0
2937.057;23.736;0;27330;603284;0;0
2934.304;24.957;0;27331;603283;0;0
2934.867;25.763;0;27332;603282;0;0
2933.481;27.106;0;27333;603281;0;0
2931.592;28.449;0;27334;603280;0;0
2930.915;29.353;0;27335;603279;0;0
2931.333;30.647;0;27336;603278;0;0
2930.639;31.38;0;27337;603277;0;0
2929.997;32.454;0;27338;603276;0;0
2929.744;33.431;0;27339;603275;0;0
2929.283;33.309;0;27340;603274;0;0
2930.07;33.773;0;27341;603273;0;0
2929.763;35.14;0;27342;603272;0;0
2925.726;34.261;0;27343;603271;0;0
2926.452;35.409;0;27344;603270;0;0
2925.916;35.263;0;27345;603269;0;0
2926.003;34.945;0;27346;603267;0;0
2924.481;35.165;0;27347;603266;0;0
2922.926;34.505;0;27348;603265;0;0
2923.778;33.773;0;27349;603264;0;0
2922.445;33.944;0;27350;603262;0;0
2923.378;33.236;0;27351;603261;0;0
2921.716;32.161;0;27352;603260;0;0
2922.472;30.818;0;27353;603258;0;0
2922.905;29.499;0;27354;603257;0;0
2923.346;27.595;0;27355;603255;0;0
2923.161;24.933;0;27356;603254;0;0
2929.308;22.979;0;27357;603252;0;0
2930.006;20.635;0;27358;603251;0;0
2934.455;19.292;0;27359;603249;0;0
2934.966;17.949;0;27360;603248;0;0
2935.926;17.534;0;27361;603246;0;0
2934.629;17.9;0;27362;603245;0;0
2934.24;18.755;0;27363;603243;0;0
2923.462;18.828;0;27364;603241;0;0
2924.704;19.609;0;27365;603239;0;0
2924.404;20.024;0;27366;603238;0;0
2919.031;20.366;0;27367;603236;0;0
2917.805;20.855;0;27368;603234;0;0
2918.539;21.123;0;27369;603232;0;0
2918.876;22.198;0;27370;603230;0;0
2922.763;23.492;0;27371;603229;0;0
2931.075;26.374;0;27372;603227;0;0
2935.374;31.062;0;27373;603225;0;0
2937.433;36.899;0;27374;603223;0;0
2940.791;43.956;0;27375;603221;0;0
2942.505;51.819;0;27376;603219;0;0
2941.787;58.926;0;27377;603216;0;0
2940.505;64.884;0;27378;603214;0;0
2937.82;68.62;0;27379;603212;0;0
2934.122;69.206;0;27380;603210;0;0
2929.586;69.792;0;27381;603208;0;0
2925.626;67.595;0;27382;603206;0;0
2923.702;65.055;0;27383;603203;0;0
2922.335;60.611;0;27384;603201;0;0
2923.696;57.851;0;27385;603199;0;0
2927.395;56.435;0;27386;603196;0;0
2930.246;57.363;0;27387;603194;0;0
2933.314;60.073;0;27388;603192;0;0
2933.617;62.002;0;27389;603189;0;0
2933.842;65.055;0;27390;603187;0;0
2931.256;67.082;0;27391;603184;0;0
2928.663;69.524;0;27392;603182;0;0
2927.026;71.477;0;27393;603179;0;0
2924.132;72.332;0;27394;603177;0;0
2922.258;71.502;0;27395;603174;0;0
2921.309;67.937;0;27396;603171;0;0
2920.899;65.446;0;27397;603169;0;0
2919.94;64.029;0;27398;603166;0;0
2922.172;64.957;0;27399;603164;0;0
2923.367;68.034;0;27400;603161;0;0
2921.264;72.479;0;27401;603158;0;0
2915.34;78.877;0;27402;603155;0;0
2910.461;88.694;0;27403;603152;0;0
2905.809;94.75;0;27404;603149;0;0
2903.706;98.364;0;27405;603147;0;0
2900.887;97.875;0;27406;603144;0;0
2903.308;94.994;0;27407;603141;0;0
2909.104;89.206;0;27408;603138;0;0
2918.21;80.952;0;27409;603134;0;0
2923.658;74.847;0;27410;603131;0;0
2925.329;67.375;0;27411;603128;0;0
2922.498;60.464;0;27412;603125;0;0
2918.101;52.698;0;27413;603122;0;0
2913.878;48.596;0;27414;603119;0;0
2912.715;48.498;0;27415;603116;0;0
2913.931;51.404;0;27416;603112;0;0
2914.66;54.31;0;27417;603109;0;0
2914.56;55.507;0;27418;603106;0;0
2913.233;54.945;0;27419;603102;0;0
2909.832;53.138;0;27420;603099;0;0
2908.599;48.4;0;27421;603095;0;0
2908.293;44.029;0;27422;603092;0;0
2912.152;40.904;0;27423;603088;0;0
2912.567;38.559;0;27424;603085;0;0
2909.545;36.606;0;27425;603081;0;0
2909.295;35.922;0;27426;603077;0;0
2913.512;38.266;0;27427;603073;0;0
2920.871;42.442;0;27428;603069;0;0
2924.872;45.006;0;27429;603066;0;0
2925.541;44.567;0;27430;603062;0;0
2920.691;42.466;0;27431;603057;0;0
2917.203;39.096;0;27432;603053;0;0
2924.598;36.972;0;27433;603049;0;0
2943.081;39.17;0;27434;603045;0;0
2949.865;48.767;0;27435;603040;0;0
2943.894;65.69;0;27436;603036;0;0
2935.937;84.542;0;27437;603031;0;0
2930.827;94.481;0;27438;603027;0;0
2927.962;89.084;0;27439;603022;0;0
2926.022;68.767;0;27440;603017;0;0
2922.539;44.786;0;27441;603012;0;0
2956.808;27.277;0;27442;603007;0;0
2990.218;28.278;0;27443;603002;0;0
2965.837;54.31;0;27444;602997;0;0
2942.712;92.088;0;27445;602991;0;0
2913.885;100;128;27446;602986;0;0
2890.098;100;128;27447;602981;0;0
2888.649;100;128;27448;602975;0;0
2905.294;100;128;27449;602969;0;0
2924.602;100;128;27450;602963;0;0
2931.985;100;128;27451;602958;0;0
2926.507;100;128;27452;602952;0;0
2909.993;88.987;0;27453;602946;0;0
2889.9;56.239;0;27454;602939;0;0
2865.454;36.288;0;27455;602933;0;0
2843.643;22.344;0;27456;602927;0;0
3092.867;34.774;0;27457;602920;0;0
3040.33;57.118;0;27458;602914;0;0
2995.432;98.999;0;27459;602907;0;0
2978.47;100;128;27460;602901;0;0
2956.557;100;128;27461;602894;0;0
2929.929;100;128;27462;602887;0;0
2908.252;100;128;27463;602880;0;0
2883.867;100;128;27464;602873;0;0
2833.357;100;128;27465;602867;0;0
2834.008;100;128;27466;602859;0;0
2872.928;100;128;27467;602852;0;0
2898.238;100;128;27468;602845;0;0
2909.578;100;128;27469;602838;0;0
2910.69;100;128;27470;602830;0;0
2907.321;100;128;27471;602823;0;0
2898.64;100;128;27472;602815;0;0
2907.628;100;128;27473;602808;0;0
2920.552;100;128;27474;602801;0;0
2918.446;100;128;27475;602793;0;0
2911.432;100;128;27476;602785;0;0
2925.322;100;128;27477;602778;0;0
2943.802;100;128;27478;602770;0;0
2935.913;100;128;27479;602762;0;0
2895.09;100;128;27480;602754;0;0
2883.364;100;128;27481;602747;0;0
2894.386;100;128;27482;602739;0;0
2916.567;100;128;27483;602731;0;0
2925.196;100;128;27484;602723;0;0
2915.354;100;128;27485;602715;0;0
2892.09;100;128;27486;602707;0;0
2851.605;100;128;27487;602700;0;0
2842.153;100;128;27488;602692;0;0
2869.917;100;128;27489;602684;0;0
2898.434;100;128;27490;602676;0;0
2908.85;100;128;27491;602668;0;0
2915.043;100;128;27492;602660;0;0
2923.172;100;128;27493;602652;0;0
2907.191;100;128;27494;602645;0;0
2884.432;100;128;27495;602637;0;0
2879.684;100;128;27496;602629;0;0
2879.787;100;128;27497;602622;0;0
2899.232;100;128;27498;602614;0;0
2922.755;100;128;27499;602606;0;0
2926.989;100;128;27500;602599;0;0
2912.356;100;128;27501;602591;0;0
2891.58;100;128;27502;602584;0;0
2868.028;100;128;27503;602577;0;0
2865.385;100;128;27504;602570;0;0
2885.163;100;128;27505;602563;0;0
2904.709;100;128;27506;602555;0;0
2917.406;100;128;27507;602549;0;0
2913.57;100;128;27508;602542;0;0
2884.217;100;128;27509;602535;0;0
2881.087;100;128;27510;602529;0;0
2901.219;100;128;27511;602522;0;0
2915.92;100;128;27512;602516;0;0
2916.546;100;128;27513;602510;0;0
2920.309;100;128;27514;602505;0;0
2926.159;100;128;27515;602499;0;0
2923.776;100;128;27516;602494;0;0
2920.694;100;128;27517;602489;0;0
2921.467;100;128;27518;602484;0;0
2921.156;100;128;27519;602479;0;0
2916.171;100;128;27520;602475;0;0
2901.43;100;128;27521;602470;0;0
2883.765;100;128;27522;602466;0;0
2872.806;100;128;27523;602462;0;0
2876.806;100;128;27524;602458;0;0
2891.312;100;128;27525;602455;0;0
2909.299;100;128;27526;602453;0;0
2930.589;100;128;27527;602453;0;0
2942.334;100;128;27528;602453;0;0
2943.24;100;128;27529;602453;0;0
2945.548;100;128;27530;602453;0;0
2950.478;100;128;27531;602453;0;0
2943.714;100;128;27532;602453;0;0
2939.815;100;128;27533;602453;0;0
2943.016;100;128;27534;602453;0;0
2949.795;100;128;27535;602453;0;0
2950.999;100;128;27536;602453;0;0
2951.552;100;128;27537;602453;0;0
2950.042;100;128;27538;602453;0;0
2942.342;100;128;27539;602453;0;0
2932.787;100;128;27540;602453;0;0
2922.689;100;128;27541;602453;0;0
2907.078;100;128;27542;602453;0;0
2882.781;100;128;27543;602453;0;0
2879.478;100;128;27544;602453;0;0
2883.76;100;128;27545;602453;0;0
2881.662;100;128;27546;602453;0;0
2890.042;100;128;27547;602453;0;0
2902.784;100;128;27548;602453;0;0
2908.136;100;128;27549;602453;0;0
2905.437;100;128;27550;602453;0;0
2909.068;100;128;27551;602453;0;0
2917.106;100;128;27552;602453;0;0
2927.743;100;128;27553;602453;0;0
2936.216;100;128;27554;602453;0;0
2943.484;100;128;27555;602453;0;0
2944.347;100;128;27556;602453;0;0
2947.106;100;128;27557;602453;0;0
2951.247;100;128;27558;602453;0;0
2947.398;100;128;27559;602453;0;0
2942.83;100;128;27560;602453;0;0
2944.176;100;128;27561;602453;0;0
2950.889;100;128;27562;602453;0;0
2954.638;100;128;27563;602453;0;0
2950.613;100;128;27564;602453;0;0
2939.369;100;128;27565;602453;0;0
2920.779;100;128;27566;602453;0;0
2900.77;100;128;27567;602453;0;0
2889.391;100;128;27568;602453;0;0
2883.392;100;128;27569;602453;0;0
2888.802;100;128;27570;602453;0;0
2905.398;100;128;27571;602453;0;0
2916.78;100;128;27572;602453;0;0
2916.023;100;128;27573;602453;0;0
2906.896;100;128;27574;602453;0;0
2894.495;100;128;27575;602453;0;0
2890.31;100;128;27576;602453;0;0
2893.363;100;128;27577;602453;0;0
2901.93;100;128;27578;602453;0;0
2913.22;100;128;27579;602453;0;0
2929.414;100;128;27580;602453;0;0
2946.101;100;128;27581;602453;0;0
2953.584;100;128;27582;602453;0;0
2949.582;100;128;27583;602453;0;0
2945.011;100;128;27584;602453;0;0
2946.257;100;128;27585;602453;0;0
2950.307;100;128;27586;602453;0;0
2953.886;100;128;27587;602453;0;0
2953.426;100;128;27588;602453;0;0
2951.396;100;128;27589;602453;0;0
2946.685;100;128;27590;602453;0;0
2935.528;100;128;27591;602453;0;0
2923.376;100;128;27592;602453;0;0
2915.642;100;128;27593;602453;0;0
2912.849;100;128;27594;602453;0;0
2914.502;100;128;27595;602453;0;0
2913.158;100;128;27596;602453;0;0
2906.6;100;128;27597;602453;0;0
2896.181;100;128;27598;602453;0;0
2890.471;100;128;27599;602453;0;0
2887.106;100;128;27600;602453;0;0
2888.08;100;128;27601;602453;0;0
2893.383;100;128;27602;602453;0;0
2902.21;100;128;27603;602453;0;0
2914.861;100;128;27604;602453;0;0
2930.281;100;128;27605;602453;0;0
2941.667;100;128;27606;602453;0;0
2948.414;100;128;27607;602453;0;0
2952.044;100;128;27608;602453;0;0
2954.423;100;128;27609;602453;0;0
2954.054;100;128;27610;602453;0;0
2953.445;100;128;27611;602453;0;0
2952.693;100;128;27612;602453;0;0
2953.067;100;128;27613;602453;0;0
2954.728;100;128;27614;602453;0;0
2952.603;100;128;27615;602453;0;0
2949.253;100;128;27616;602453;0;0
2943.455;100;128;27617;602453;0;0
2935.164;100;128;27618;602453;0;0
2924.012;100;128;27619;602453;0;0
2912;100;128;27620;602453;0;0
2901.622;100;128;27621;602453;0;0
2894.707;100;128;27622;602453;0;0
2890.964;100;128;27623;602453;0;0
2891.339;100;128;27624;602453;0;0
2894.641;100;128;27625;602453;0;0
2901.351;100;128;27626;602453;0;0
2908.231;100;128;27627;602453;0;0
2913.794;100;128;27628;602453;0;0
2918.525;100;128;27629;602453;0;0
2922.707;100;128;27630;602453;0;0
2929.623;100;128;27631;602453;0;0
2937.755;100;128;27632;602453;0;0
2945.492;100;128;27633;602453;0;0
2951.771;100;128;27634;602453;0;0
2954.827;100;128;27635;602453;0;0
2954.858;100;128;27636;602453;0;0
2954.626;100;128;27637;602453;0;0
2953.812;100;128;27638;602453;0;0
2952.565;100;128;27639;602453;0;0
2952.22;100;128;27640;602453;0;0
2952.464;100;128;27641;602453;0;0
2948.611;100;128;27642;602453;0;0
2939.792;100;128;27643;602453;0;0
2925.372;100;128;27644;602453;0;0
2915.131;100;128;27645;602453;0;0
2907.284;100;128;27646;602453;0;0
2902.652;100;128;27647;602453;0;0
2902.65;100;128;27648;602453;0;0
2906.027;100;128;27649;602453;0;0
2909.835;100;128;27650;602453;0;0
2913.776;100;128;27651;602453;0;0
2914.356;100;128;27652;602453;0;0
2912.087;100;128;27653;602453;0;0
2906.945;100;128;27654;602453;0;0
2908.905;100;128;27655;602453;0;0
2916.118;100;128;27656;602453;0;0
2925.7;100;128;27657;602453;0;0
2938.604;100;128;27658;602453;0;0
2947.652;100;128;27659;602453;0;0
2953.166;100;128;27660;602453;0;0
2955.463;100;128;27661;602453;0;0
2954.539;100;128;27662;602453;0;0
2953.389;100;128;27663;602453;0;0
2953.945;100;128;27664;602453;0;0
2955.086;100;128;27665;602453;0;0
2955.392;100;128;27666;602453;0;0
2952.364;100;128;27667;602453;0;0
2946.31;100;128;27668;602453;0;0
2937.479;100;128;27669;602453;0;0
2930.847;100;128;27670;602453;0;0
2924.79;100;128;27671;602453;0;0
2919.705;100;128;27672;602453;0;0
2915.688;100;128;27673;602453;0;0
2914.489;100;128;27674;602453;0;0
2913.886;100;128;27675;602453;0;0
2911.362;100;128;27676;602453;0;0
2906.414;100;128;27677;602453;0;0
2902.412;100;128;27678;602453;0;0
2901.839;100;128;27679;602453;0;0
2906.629;100;128;27680;602453;0;0
2915.965;100;128;27681;602453;0;0
2925.455;100;128;27682;602453;0;0
2934.595;100;128;27683;602453;0;0
2942.328;100;128;27684;602453;0;0
2949.539;100;128;27685;602453;0;0
2953.699;100;128;27686;602453;0;0
2955.652;100;128;27687;602453;0;0
2955.281;100;128;27688;602453;0;0
2955.164;100;128;27689;602453;0;0
2955.142;100;128;27690;602453;0;0
2955.695;100;128;27691;602453;0;0
2955.551;100;128;27692;602453;0;0
2953.861;100;128;27693;602453;0;0
2948.991;100;128;27694;602453;0;0
2943.017;100;128;27695;602453;0;0
2934.294;100;128;27696;602453;0;0
2926.802;100;128;27697;602453;0;0
2919.342;100;128;27698;602453;0;0
2914;100;128;27699;602453;0;0
2910.484;100;128;27700;602453;0;0
2908.033;100;128;27701;602453;0;0
2906.609;100;128;27702;602453;0;0
2906.736;100;128;27703;602453;0;0
2910.841;100;128;27704;602453;0;0
2915.735;100;128;27705;602453;0;0
2920.968;100;128;27706;602453;0;0
2924.001;100;128;27707;602453;0;0
2927.851;100;128;27708;602453;0;0
2933.976;100;128;27709;602453;0;0
2940.482;100;128;27710;602453;0;0
2946.97;100;128;27711;602453;0;0
2951.731;100;128;27712;602453;0;0
2953.897;100;128;27713;602453;0;0
2955.511;100;128;27714;602453;0;0
2956.209;100;128;27715;602453;0;0
2954.986;100;128;27716;602453;0;0
2954.455;100;128;27717;602453;0;0
2953.263;100;128;27718;602453;0;0
2952.356;100;128;27719;602453;0;0
2948.042;100;128;27720;602453;0;0
2940.487;100;128;27721;602453;0;0
2931.964;100;128;27722;602453;0;0
2924.47;100;128;27723;602453;0;0
2919.794;100;128;27724;602453;0;0
2916.358;100;128;27725;602453;0;0
2914.8;100;128;27726;602453;0;0
2915.688;100;128;27727;602453;0;0
2917.363;100;128;27728;602453;0;0
2919.694;100;128;27729;602453;0;0
2919.993;100;128;27730;602453;0;0
2918.997;100;128;27731;602453;0;0
2917.941;100;128;27732;602453;0;0
2920.662;100;128;27733;602453;0;0
2925.946;100;128;27734;602453;0;0
2933.015;100;128;27735;602453;0;0
2941.026;100;128;27736;602453;0;0
2947.339;100;128;27737;602453;0;0
2952.078;100;128;27738;602453;0;0
2954.852;100;128;27739;602453;0;0
2955.211;100;128;27740;602453;0;0
2955.388;100;128;27741;602453;0;0
2955.112;100;128;27742;602453;0;0
2955.166;100;128;27743;602453;0;0
2954.444;100;128;27744;602453;0;0
2951.541;100;128;27745;602453;0;0
2945.952;100;128;27746;602453;0;0
2939.64;100;128;27747;602453;0;0
2934.262;100;128;27748;602453;0;0
2929.67;100;128;27749;602453;0;0
2925.714;100;128;27750;602453;0;0
2922.69;100;128;27751;602453;0;0
2920.847;100;128;27752;602453;0;0
2919.54;100;128;27753;602453;0;0
2919.119;100;128;27754;602453;0;0
2917.235;100;128;27755;602453;0;0
2915.799;100;128;27756;602453;0;0
2916.885;100;128;27757;602453;0;0
2920.071;100;128;27758;602453;0;0
2924.835;100;128;27759;602453;0;0
2931.333;100;128;27760;602453;0;0
2936.716;100;128;27761;602453;0;0
2942.827;100;128;27762;602453;0;0
2948.516;100;128;27763;602453;0;0
2951.306;100;128;27764;602453;0;0
2953.931;100;128;27765;602453;0;0
2954.431;100;128;27766;602453;0;0
2954.559;100;128;27767;602453;0;0
2954.481;100;128;27768;602453;0;0
2954.036;100;128;27769;602453;0;0
2953.386;100;128;27770;602453;0;0
2950.856;100;128;27771;602453;0;0
2947.048;100;128;27772;602453;0;0
2942.189;100;128;27773;602453;0;0
2936.659;100;128;27774;602453;0;0
2931.388;100;128;27775;602453;0;0
2926.226;100;128;27776;602453;0;0
2922.033;100;128;27777;602453;0;0
2920.059;100;128;27778;602453;0;0
2918.558;100;128;27779;602453;0;0
2917.919;100;128;27780;602453;0;0
2919.489;100;128;27781;602453;0;0
2921.488;100;128;27782;602453;0;0
2923.887;100;128;27783;602453;0;0
2925.966;100;128;27784;602453;0;0
2928.225;100;128;27785;602453;0;0
2933.211;100;128;27786;602453;0;0
2937.07;100;128;27787;602453;0;0
2941.827;100;128;27788;602453;0;0
2946.569;100;128;27789;602453;0;0
2950.748;100;128;27790;602453;0;0
2952.959;100;128;27791;602453;0;0
2954.682;100;128;27792;602453;0;0
2955.16;100;128;27793;602453;0;0
2954.257;100;128;27794;602453;0;0
2953.621;100;128;27795;602453;0;0
2952.372;100;128;27796;602453;0;0
2950.458;100;128;27797;602453;0;0
2945.631;100;128;27798;602453;0;0
2940.546;100;128;27799;602453;0;0
2934.794;100;128;27800;602453;0;0
2930.505;100;128;27801;602453;0;0
2926.454;100;128;27802;602453;0;0
2923.567;98.999;0;27803;602453;0;0
2922.974;98.999;0;27804;602453;0;0
2922.923;98.999;0;27805;602453;0;0
2923.07;98.999;0;27806;602453;0;0
2923.924;98.999;0;27807;602453;0;0
2923.167;98.999;0;27808;602453;0;0
2924.188;98.999;0;27809;602453;0;0
2925.71;98.999;0;27810;602453;0;0
2928.542;98.999;0;27811;602453;0;0
2932.014;98.999;0;27812;602453;0;0
2936.358;98.999;0;27813;602453;0;0
2941.604;98.999;0;27814;602453;0;0
2946.385;98.999;0;27815;602453;0;0
2950.356;98.999;0;27816;602453;0;0
2952.677;98.999;0;27817;602453;0;0
2953.627;98.999;0;27818;602453;0;0
2953.92;98.999;0;27819;602453;0;0
2953.76;98.999;0;27820;602453;0;0
2952.908;98.999;0;27821;602453;0;0
2951.723;98.999;0;27822;602453;0;0
2948.034;98.999;0;27823;602453;0;0
2944.562;98.999;0;27824;602453;0;0
2939.641;98.999;0;27825;602453;0;0
2935.562;98.999;0;27826;602453;0;0
2932.377;98.999;0;27827;602453;0;0
2929.08;98.999;0;27828;602453;0;0
2927.127;98.803;0;27829;602453;0;0
2925.202;96.728;0;27830;602453;0;0
2923.544;94.725;0;27831;602453;0;0
2922.414;93.822;0;27832;602453;0;0
2921.838;92.943;0;27833;602453;0;0
2922.556;91.941;0;27834;602453;0;0
2922.806;92.161;0;27835;602453;0;0
2925.332;92.821;0;27836;602453;0;0
2929.254;93.187;0;27837;602453;0;0
2933.65;95.043;0;27838;602453;0;0
2938.696;94.164;0;27839;602453;0;0
2943.717;93.748;0;27840;602453;0;0
2947.296;92.772;0;27841;602453;0;0
2949.745;90.476;0;27842;602453;0;0
2952.312;88.523;0;27843;602453;0;0
2952.955;87.375;0;27844;602453;0;0
2953.658;86.178;0;27845;602453;0;0
2953.186;84.811;0;27846;602453;0;0
2952.771;85.91;0;27847;602453;0;0
2951.407;85.543;0;27848;602453;0;0
2948.27;86.398;0;27849;602453;0;0
2944.821;86.178;0;27850;602453;0;0
2941.362;85.031;0;27851;602453;0;0
2936.556;83.614;0;27852;602453;0;0
2932.576;82.076;0;27853;602453;0;0
2928.892;80.269;0;27854;602453;0;0
2925.138;77.558;0;27855;602453;0;0
2923.461;75.922;0;27856;602453;0;0
2922.902;74.799;0;27857;602453;0;0
2921.67;73.065;0;27858;602453;0;0
2922.923;73.162;0;27859;602453;0;0
2923.515;72.601;0;27860;602453;0;0
2925.71;71.99;0;27861;602453;0;0
2928.532;73.358;0;27862;602453;0;0
2931.89;72.381;0;27863;602453;0;0
2935.125;73.48;0;27864;602453;0;0
2938.597;73.382;0;27865;602453;0;0
2943.709;72.234;0;27866;602453;0;0
2947.013;70.818;0;27867;602453;0;0
2950.316;68.816;0;27868;602453;0;0
2952.728;68.132;0;27869;602453;0;0
2952.84;65.641;0;27870;602453;0;0
2953.558;65.079;0;27871;602453;0;0
2953.318;64.811;0;27872;602453;0;0
2952.76;64.762;0;27873;602453;0;0
2951.418;64.2;0;27874;602453;0;0
2947.591;64.786;0;27875;602453;0;0
2944.107;63.663;0;27876;602453;0;0
2939.807;62.613;0;27877;602453;0;0
2935.03;61.245;0;27878;602453;0;0
2929.989;59.707;0;27879;602453;0;0
2927.564;58.266;0;27880;602453;0;0
2926.568;56.117;0;27881;602453;0;0
2924.183;55.043;0;27882;602453;0;0
2924.611;55.946;0;27883;602453;0;0
2924.224;56.947;0;27884;602453;0;0
2924.517;57.07;0;27885;602453;0;0
2925.094;58.828;0;27886;602453;0;0
2925.815;59.829;0;27887;602453;0;0
2928.802;61.807;0;27888;602453;0;0
2931.571;61.172;0;27889;602453;0;0
2934.396;61.905;0;27890;602453;0;0
2939.946;60.488;0;27891;602453;0;0
2943.289;60.195;0;27892;602453;0;0
2947.544;59.365;0;27893;602453;0;0
2950.196;58.095;0;27894;602453;0;0
2951.141;57.167;0;27895;602453;0;0
2952.912;54.847;0;27896;602453;0;0
2952.998;53.797;0;27897;602453;0;0
2953.198;53.162;0;27898;602453;0;0
2950.871;55.263;0;27899;602453;0;0
2950.165;55.507;0;27900;602453;0;0
2947.462;57.558;0;27901;602453;0;0
2943.751;58.217;0;27902;602453;0;0
2939.035;57.705;0;27903;602453;0;0
2935.67;55.995;0;27904;602453;0;0
2932.912;54.628;0;27905;602453;0;0
2930.397;53.236;0;27906;602453;0;0
2927.28;53.602;0;27907;602453;0;0
2925.99;54.237;0;27908;602453;0;0
2924.129;54.628;0;27909;602453;0;0
2923.479;55.043;0;27910;602453;0;0
2923.101;56.142;0;27911;602453;0;0
2925.073;56.874;0;27912;602453;0;0
2925.317;57.827;0;27913;602453;0;0
2929.122;60.464;0;27914;602453;0;0
2931.811;59.536;0;27915;602453;0;0
2936.212;60;0;27916;602453;0;0
2941.003;58.755;0;27917;602453;0;0
2944.523;58.926;0;27918;602453;0;0
2947.157;57.289;0;27919;602453;0;0
2949.559;55.409;0;27920;602453;0;0
2951.918;55.995;0;27921;602453;0;0
2952.372;57.241;0;27922;602453;0;0
2951.638;57.802;0;27923;602453;0;0
2952.103;58.217;0;27924;602453;0;0
2951.67;59.17;0;27925;602453;0;0
2949.525;61.368;0;27926;602453;0;0
2947.141;60.244;0;27927;602453;0;0
2943.645;61.123;0;27928;602453;0;0
2939.287;59.56;0;27929;602453;0;0
2936.25;58.315;0;27930;602453;0;0
2932.216;56.972;0;27931;602453;0;0
2929.239;54.603;0;27932;602453;0;0
2926.666;55.678;0;27933;602453;0;0
2924.923;55.458;0;27934;602453;0;0
2924.002;56.703;0;27935;602453;0;0
2923.984;56.361;0;27936;602453;0;0
2924.361;56.337;0;27937;602453;0;0
2925.218;55.726;0;27938;602453;0;0
2927.196;57.167;0;27939;602453;0;0
2930.142;58.608;0;27940;602453;0;0
2932.313;60.586;0;27941;602453;0;0
2936.234;61.074;0;27942;602453;0;0
2939.747;61.074;0;27943;602453;0;0
2943.005;60.855;0;27944;602453;0;0
2947.571;58.608;0;27945;602453;0;0
2948.81;58.388;0;27946;602453;0;0
2951.396;55.824;0;27947;602453;0;0
2952.648;55.507;0;27948;602453;0;0
2952.249;55.897;0;27949;602453;0;0
2951.242;57.021;0;27950;602453;0;0
2950.785;59.316;0;27951;602453;0;0
2949.601;59.658;0;27952;602453;0;0
2946.34;59.707;0;27953;602453;0;0
2942.889;58.803;0;27954;602453;0;0
2939.237;57.46;0;27955;602453;0;0
2935.042;56.459;0;27956;602453;0;0
2931.496;54.505;0;27957;602453;0;0
2929.07;54.017;0;27958;602453;0;0
2927.038;53.309;0;27959;602453;0;0
2926.193;54.481;0;27960;602453;0;0
2926.089;54.286;0;27961;602453;0;0
2926.063;55.507;0;27962;602453;0;0
2924.915;56.386;0;27963;602453;0;0
2926.18;56.703;0;27964;602453;0;0
2927.542;59.927;0;27965;602453;0;0
2928.61;60.513;0;27966;602453;0;0
2931.448;59.976;0;27967;602453;0;0
2935.597;59.853;0;27968;602453;0;0
2939.415;59.292;0;27969;602453;0;0
2943.073;58.51;0;27970;602453;0;0
2946.571;57.143;0;27971;602453;0;0
